scene_id,qx,qy,qz,qw,x,y,z,width,label
e081fa17d7eb47a0af9d6d5a23e29151,0.7723331446567601,-0.3825574151471232,0.23737127341560008,-0.44811406621261984,0.06427755668428539,0.17493617803406195,0.14642522375103853,0.04044865456903192,1
e081fa17d7eb47a0af9d6d5a23e29151,-0.06252542922378759,-0.9220860519560057,-0.3380618721350245,-0.17765712509530784,0.02477998933885344,0.03430661600986199,0.08071307646678222,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,0.2265649435537057,-0.6749427631227335,-0.6142902940504784,0.3402470095329752,0.10114461910994235,0.05066276364541853,0.0789811879208542,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.013904819423995974,-0.9757731203295986,-0.06840266175532075,-0.20735127080346513,0.20805346795780888,0.03460416514505177,0.10751576153265772,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.22554566698903986,-0.6846811785057524,-0.5311711592082992,-0.4451943794880557,0.04711670265816392,0.18640611492726217,0.1179184774096367,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.08166268024537271,-0.9106149066309942,0.29347693110676387,0.27925434532827526,0.13780432405508394,0.24938622869537472,0.16460654228717575,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,0.8039933611752952,-0.36984615428234163,-0.24521071457975532,0.39582850175789447,0.16648948183482765,0.17517047393315638,0.1355690367783223,0.05114329960094698,1
e081fa17d7eb47a0af9d6d5a23e29151,-0.05908266938083865,-0.9279922342056985,0.32261102958570165,0.17680999695267274,0.10579646559790906,0.1325389724231812,0.08942900194737102,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.03587736445716602,-0.9450492267176137,0.12452107080745294,0.30014875766028654,0.24959103576581734,0.06813442971406515,0.07312172814536971,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,0.10750181363017441,-0.7283511661572669,0.6653278252905006,-0.1236398953323151,0.2329727544312502,0.11063578492914833,0.06590423473028023,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.2111452584879222,-0.7090830811061745,-0.5804149675054596,-0.34020189506038795,0.09447360095920322,0.17525224059032515,0.058374267376140786,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.07946630017511251,-0.9090819230836721,0.33984486824359667,0.2275096257028788,0.057464697565535884,0.08990962268634042,0.09007657821604284,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.16605994278993796,-0.7229639109007971,-0.6349177624794279,-0.2159321972836465,0.14471893879508843,0.06101509611980345,0.0911529849440049,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,0.07113697284882856,-0.7463584064689764,-0.6565571363370004,0.08259168791078593,0.17033498641853975,0.03646309633579771,0.06199566830789761,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.0678340784080654,-0.9159199862784833,-0.3489035857122279,-0.18642801404108145,0.04621221035929873,0.024028227120391064,0.0911209147883841,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.07394756667016432,-0.9143133866910298,0.3362127413896955,0.2133630259167858,0.07505059516386701,0.10670696279693592,0.08306604845225155,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.08429805245106266,-0.9067339441586729,0.3225426981498966,0.2582510420765021,0.09991945491194583,0.0978184302161991,0.08724760696508888,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,0.9865236559012244,-0.007748726257891029,0.1554722917709232,-0.05039246054877517,0.20955701455878573,0.04756124532360871,0.1156490184167523,0.059220895146709765,1
e081fa17d7eb47a0af9d6d5a23e29151,0.48941209983562295,-0.7829594831856246,-0.16532349238514593,-0.3465809964348375,0.05480762068902529,0.056212277294960526,0.0956759036410775,0.049466885814533824,1
e081fa17d7eb47a0af9d6d5a23e29151,-0.3586960923670061,0.5763814626851482,0.7014026486295124,-0.2171539713868345,0.14310541017402822,0.18603317851509046,0.06079774118445315,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.4271623180335686,0.5263193179265405,0.7020406779216952,-0.21830990855381743,0.0854374332552293,0.055866286403909074,0.06119371565565611,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.13375131152338166,-0.8226643085975919,0.32554375050597595,0.44649220433499676,0.17242306227488285,0.18949223409423313,0.13396036261170008,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.06614057811856136,-0.9205167486896996,-0.3344784247726889,-0.1907839685861155,0.042960991394354275,0.04949267232556519,0.057865341906516626,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,0.2022224532269832,-0.7238917935523609,-0.5718257894273496,0.3287887120693093,0.13708651189425095,0.04249304434391498,0.07552377002920115,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.0010483748933185098,-0.7539538072495859,0.6569254978240175,0.0012032259156515165,0.25449446407265486,0.10339534393105641,0.06292844568619392,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,0.21873840928972893,-0.6891368496007221,0.4989191931470795,-0.47783213530826707,0.132507780500292,0.1311284980030124,0.0739442370377969,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,0.3990334570077612,0.5810110561713574,0.6695419027785272,0.23433329515625478,0.09089583088902763,0.1965845586989914,0.06122656190148976,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,0.23152624920767595,-0.6757015656749272,0.576575141663357,-0.39671664458169253,0.10512698276162756,0.11983228250969545,0.06171425037097815,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.049676568140465414,-0.8696535611434485,-0.4826968628521499,-0.09076706870333942,0.21474077547516768,0.02409301690814558,0.07504474335889703,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,0.16503017320242738,-0.6883823896422168,0.6805329014829844,-0.18912878565252486,0.1975153452519769,0.08442905242526003,0.05877841629939499,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,0.1223911610564481,-0.8170907183613664,-0.5237443645323908,0.2075451813064397,0.08813508920226326,0.004663794731904591,0.07205344182589961,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.08188725141286604,-0.9057934024399449,0.34670608766156213,0.22940723382388636,0.06709843984301282,0.09339240769826124,0.07835376262745457,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,0.48745852043835863,-0.7818451905616631,-0.17065060134306326,-0.34925729929221805,0.04023668722871082,0.028140277069300917,0.09985155478334384,0.050836098272534935,1
e081fa17d7eb47a0af9d6d5a23e29151,0.7670143251974085,-0.5922233442522822,0.08072047842565484,-0.23333396629582306,0.08878569586951131,0.21824807993631704,0.14964220362827058,0.05542017953310214,1
e081fa17d7eb47a0af9d6d5a23e29151,-0.06254402223753672,-0.9267847756622449,-0.31699842752198876,-0.19149470444798045,0.024410132904423565,0.02335335745185657,0.09681657690252277,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.019467511045531058,-0.953851287604749,0.06969153962941228,0.2914306546205059,0.24562492013732543,0.08165810301750627,0.07992383168429691,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,0.22917890069437002,-0.6790742450068872,0.5459910513340893,-0.43385363097240776,0.09094965860128547,0.14818505786709404,0.0676064692492167,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.16194093794608605,-0.8019623402736212,-0.4513413156448526,-0.35626191796482004,0.07788338917331909,0.18029495653273664,0.13089382401134933,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,0.3316895255835586,-0.6090104640363613,0.6859822628895127,-0.220264950260711,0.04299688962480756,0.0941550368639088,0.06581442337301019,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,0.14765617325743796,-0.8066695130572774,0.5041226499364465,-0.27081784472955145,0.17858064535853718,0.10525902446103483,0.08848315904952832,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,0.22219048367194652,-0.6915316612091759,0.5837140739866041,-0.36289561907091883,0.06577993484856776,0.2482161761280487,0.07168275702542841,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,0.21239289953313098,-0.6821102779245923,0.6361829204467184,-0.2913522210477023,0.07612867862440933,0.23610381856809082,0.07201350532507571,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.06782554387873249,-0.8753062375794034,0.1679478469961349,0.44836615253775125,0.306438110637562,0.06321693444155438,0.09654003868939591,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,0.18747015360500846,-0.7004807352481968,-0.6443421374012671,0.24290922383192243,0.17757959056543393,0.1212767517501852,0.1336341054493297,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.07169263853424021,-0.9212218102452568,0.25611656102864977,0.28392754194566727,0.13402606049749283,0.21359096187603602,0.13475862466348698,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.06499654175425537,-0.9194395004346191,-0.3422910553848865,-0.18232741978107933,0.07419928135841619,0.0533622742438249,0.09246898370357237,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.053329676397245646,-0.9301155396060001,0.17438400400929915,0.3187965616886247,0.15347770038525024,0.2353641109859136,0.16731072872075922,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,0.049719030162378365,-0.8873169735533095,-0.12504680528322099,0.44108945008055717,0.29030061455631545,0.039745405166105766,0.09554617805326028,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.1415547712816426,-0.7325902533812765,-0.6418170305369115,-0.17704425065768212,0.11101507433089532,0.05968123020877424,0.0933114197500846,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,2.819849520046982e-07,-0.9999870712537703,-0.0050847074426299665,5.5456741667126415e-05,0.15874955652737882,0.09379065998404139,0.09079482721006134,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,0.18729435980899134,-0.8614690008135716,0.09239779691255491,0.46287647439323726,0.29693247365869035,0.08884958674066894,0.08968135609608843,0.049919291109450856,1
e081fa17d7eb47a0af9d6d5a23e29151,0.20477182175579434,-0.7167593174310724,0.47156066182172857,-0.47112113528561833,-0.007153250481123502,0.09770358311280868,0.07234802500963183,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,0.8075423050757378,-0.5871552632632869,0.0411311671968174,-0.03784639243325327,0.22844618306913453,0.04342569264226761,0.10643407320560999,0.07497982347042556,1
e081fa17d7eb47a0af9d6d5a23e29151,-0.5842436817200515,0.3975088341794443,0.6644922283048056,0.24309694700265683,0.17275572067850875,0.14175278722650514,0.12371343018356283,0.05158339066067073,1
e081fa17d7eb47a0af9d6d5a23e29151,0.9458714289570507,-0.31105207534364654,-0.06442789246809981,0.06650483425493518,0.14227242326242587,0.178099722467801,0.1613409299202964,0.05976924838464477,1
e081fa17d7eb47a0af9d6d5a23e29151,0.9454248753392355,-0.3118424627011643,-0.047937797367813666,0.08141284376427804,0.10278952811159307,0.2376003489545722,0.14984671037140768,0.05588286720306973,1
e081fa17d7eb47a0af9d6d5a23e29151,0.6223036482895891,-0.6024301932423222,0.08823681256132218,-0.4919657472878616,0.07589203075961487,0.18599302359960013,0.14136520553628623,0.06809384423027683,1
e081fa17d7eb47a0af9d6d5a23e29151,0.18074137330870405,-0.763972840544109,-0.43496625653820314,0.44100159926987936,0.21553934183503765,0.09346199128852298,0.07404868235283414,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.024621946077256828,-0.9721160015705618,-0.12767170142768147,-0.19515167413166948,0.0769815505614366,0.2068297919738314,0.18371510473371447,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.07034102586530028,-0.9098212417959243,0.36570315792719316,0.18313560096064832,0.06579025285544288,0.10183648907046039,0.07977928105964263,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.21547757914773563,-0.6821828582732613,-0.6297675614462888,-0.3026363813436016,0.0791183343239659,0.13679825129709344,0.08252794522977838,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.09340381174832788,0.6985975993247807,0.7036994476959074,-0.08968951711884277,0.13708836502273544,0.12315902920109507,0.08341368433899682,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,0.2203171431034058,-0.6827882315793512,0.4982604006024107,-0.4868235414018316,0.08520056794911365,0.13066410235670728,0.0626183443843866,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.16227118328484227,-0.7996501389903852,0.4709156608523479,0.33535974512751443,0.18039335018325994,0.206321241443724,0.13468358623750878,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,0.1711254033586588,-0.6500376368549365,0.7270166777022792,-0.14004969596584843,0.24162233946981834,0.10359171353327251,0.05857789167084919,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.07516526652356455,-0.9023208034488303,0.38114271196294147,0.1868089491684842,0.16931189658764237,0.1252853028141942,0.0946612753204733,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,0.20482402322696597,-0.6986565938291421,-0.4528324595428131,0.5146541042220367,0.20263216044414795,0.1045864122661046,0.057912724381186664,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.18823106877573811,-0.6843365646539415,-0.6658738702728192,-0.22992285643902832,0.12707873626078084,0.04539213215780864,0.0715985543166025,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.233541279514919,-0.6700894878590051,-0.5575030303308098,-0.4308467479224542,0.06976460364183981,0.20020112679220536,0.11886154305479996,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.06898891585285097,-0.9225643755054781,-0.31186711407251033,-0.21645878521723136,0.025626986794878334,0.04392274388903021,0.07733259871652463,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.06268489595354847,-0.9121176860848085,0.18396722509543736,0.36092657236794345,0.26456667444677145,0.0643422409161057,0.07201945204204806,0.08,0
e081fa17d7eb47a0af9d6d5a23e29151,-0.04935024464737221,-0.9275472205332842,-0.154212135765566,-0.3368075477432867,0.1803330761298339,0.046648069009777346,0.09880458423461257,0.08,0
b656543c650547dd90ddf798fa5faf79,-0.10997828156292433,-0.7117043947986175,-0.6832582871242745,-0.12058086533444033,0.20993866158407523,0.1668174831017052,0.09000689307403753,0.08,0
b656543c650547dd90ddf798fa5faf79,0.8089035715157932,-0.5876529049641106,-0.012532985364297887,-0.013490721036861449,0.16132286969476975,0.11814736482654926,0.10807650700064131,0.04937912321827265,1
b656543c650547dd90ddf798fa5faf79,0.2079072851076669,-0.655024203060817,0.7066187094397822,-0.16854629534153995,0.13541006750402243,0.1654647624684633,0.07169519895722581,0.08,0
b656543c650547dd90ddf798fa5faf79,-0.14330331019626802,-0.7276414782965691,-0.6470701444606387,-0.17692447116457374,0.11967898490846345,0.14328061287907942,0.09442667547617592,0.08,0
b656543c650547dd90ddf798fa5faf79,0.13551564509491476,-0.7397940345125661,0.2831253109805464,-0.595130535862762,0.09504445420407759,0.2222607672222332,0.08558845588618141,0.08,0
b656543c650547dd90ddf798fa5faf79,0.796784870227198,-0.5409769605592154,-0.24205282711069218,-0.11784832459081432,0.18276342736492587,0.09676066899393462,0.10468970402028542,0.04657136112655943,1
b656543c650547dd90ddf798fa5faf79,-0.10213666064860923,-0.7077217671562261,-0.690460757259226,-0.10937067947962828,0.20930324088471322,0.1602281775338606,0.0746627727084765,0.08,0
b656543c650547dd90ddf798fa5faf79,-0.6062354987865031,0.28741128642360536,0.7285111511686191,-0.13836464530501122,0.25242933669058937,0.23088653742979545,0.0650918559347918,0.08,0
b656543c650547dd90ddf798fa5faf79,-0.5186546522000464,0.4554023830438217,0.6934698516581894,-0.20665329929721943,0.2592751265786358,0.22502831112223895,0.07781232125259244,0.08,0
b656543c650547dd90ddf798fa5faf79,0.22421330116940563,0.6515327277301007,0.7024531946279828,0.17830594390606613,0.17939992020239476,0.19191486279894968,0.08515737989365033,0.08,0
b656543c650547dd90ddf798fa5faf79,-8.46608707682964e-05,-0.9998909755905001,0.013330449327051047,0.0063505028111002,0.1663218834405619,0.23390085886359438,0.10234203812734823,0.08,0
b656543c650547dd90ddf798fa5faf79,0.5275315492813399,-0.4437762864907209,0.6954638038381115,-0.20273916644881357,0.11444093173909886,0.20179574246442095,0.07087587882994875,0.08,0
b656543c650547dd90ddf798fa5faf79,0.20774551892018905,0.659663627099499,0.701914679793175,0.17029821121009825,0.16439408310592407,0.1861761379649339,0.05485175375982959,0.08,0
b656543c650547dd90ddf798fa5faf79,0.2278276497930211,-0.6608583544591904,0.6908404557292891,-0.18466256268943043,0.13052403640530405,0.2154863356660814,0.08133945702255234,0.08,0
b656543c650547dd90ddf798fa5faf79,0.5877767939998229,-0.8088960188136726,0.013738990983363179,0.0041123362508141,0.1511575326349308,0.1765134517532619,0.10558644241918874,0.04974465478669489,1
b656543c650547dd90ddf798fa5faf79,-0.11598365213609028,-0.7828420207803195,0.5887963859570368,0.16439275781400017,0.17430647020606824,0.1481061570842305,0.0896946495161936,0.08,0
b656543c650547dd90ddf798fa5faf79,0.18948108222611085,-0.6967760677477997,0.4053737204530987,-0.560599837369178,0.10517785860269557,0.21043463297160642,0.07706172107706032,0.08,0
b656543c650547dd90ddf798fa5faf79,0.9947746354377393,0.0017456962671071566,-0.10057903633368123,-0.017442324513782255,0.23606547072463893,0.21292360747011901,0.1203566344966444,0.05391001414618583,1
b656543c650547dd90ddf798fa5faf79,-0.21964900696868142,-0.6997437729189632,-0.5311348842256878,-0.42427432252891767,0.14339055374499418,0.10100690843306995,0.061623213497304714,0.08,0
b656543c650547dd90ddf798fa5faf79,0.6348724837105545,0.2513243015291133,0.7202263036571109,0.12266660673757207,0.12651581581807428,0.11669218708827843,0.06307612494781167,0.08,0
b656543c650547dd90ddf798fa5faf79,0.7033826748499512,-0.2583594299321435,-0.605986001408833,-0.26699098071395555,0.26809817887232434,0.18364799602146056,0.08957217447017843,0.01746626167686706,1
b656543c650547dd90ddf798fa5faf79,0.06662202116308441,-0.7096691409406454,-0.6979782932577959,0.06897476954398972,0.16572276192289462,0.11545190137782861,0.0695507718305511,0.08,0
b656543c650547dd90ddf798fa5faf79,-0.2938878689927667,0.6209273690424119,0.6966184318170028,-0.20688616020840758,0.2537203069753349,0.18429218063873967,0.0544026359327049,0.08,0
b656543c650547dd90ddf798fa5faf79,-0.17232281234652394,-0.6924671963507434,-0.6699955911843931,-0.20469474374443802,0.16309718020315472,0.21455085548562106,0.06636284903768376,0.08,0
b656543c650547dd90ddf798fa5faf79,-0.19326768471190262,-0.7207794602020388,-0.6021095034055347,-0.2838815205428115,0.176178043115134,0.1649635498743488,0.09202144775481871,0.08,0
b656543c650547dd90ddf798fa5faf79,0.2278276497930211,-0.6608583544591904,0.6908404557292891,-0.18466256268943043,0.10852199270006829,0.24812199627087647,0.0804449137337737,0.08,0
